Date,finbert_sentiment,weighted_finbert_sentiment,message_count,finbert_sentiment_roll_mean_3d,finbert_sentiment_roll_std_3d,weighted_finbert_sentiment_roll_mean_3d,weighted_finbert_sentiment_roll_std_3d
2020-10-26,-0.16606810986995696,-0.21794628262519836,20,-0.22663505474726361,0.05322667238112927,-0.2790284555460025,0.07219895957633399
2020-10-27,-0.2683371752500534,-0.27192538377174724,20,-0.2334562803308169,0.058371933801989934,-0.25010150079830334,0.028433927013396188
2020-10-29,-0.25741674602031706,-0.2498532518798885,30,-0.23060734371344246,0.056158690088609714,-0.2465749727589447,0.027138463030235073
2020-10-30,-0.23085003594557443,-0.20865904381214279,30,-0.2522013190719816,0.019280091078582397,-0.2434792264879262,0.03211119108261296
2020-11-02,-0.20775278210639953,-0.2287054908275604,20,-0.23200652135743036,0.024852171369753866,-0.22907259550653056,0.020599557494425966
2020-11-03,-0.25338066220283506,-0.2558113353251763,20,-0.23066116008493634,0.02281452642707568,-0.2310586233216265,0.023664056565464074
2020-11-04,-0.27225292722384137,-0.28254600748259306,30,-0.24446212384435864,0.03316206303717377,-0.2556876112117766,0.026920471562778655
2020-11-05,-0.2558181881904602,-0.24915191220026817,40,-0.26048392587237884,0.010264863751806123,-0.26250308500267916,0.017674162929004634
2020-11-06,-0.3010878011584282,-0.3262864360400868,40,-0.27638630552424326,0.02291610954542881,-0.28599478524098265,0.03868273830817746
2020-11-09,-0.46036470830440523,-0.4823320841789245,20,-0.3390902325510979,0.10743816042960284,-0.3525901441397598,0.11879462086240904
2020-11-10,-0.1495754599571228,-0.07070711801202946,20,-0.30367598980665206,0.1554107887581371,-0.2931085460770136,0.20780846344597156
2020-11-11,-0.20427773396174112,-0.1905876541749358,30,-0.2714059674077564,0.1659130465522656,-0.24787561878862988,0.2117078443519731
2020-11-12,-0.2396848678588867,-0.2588052751551803,40,-0.19784602059258352,0.045397704245356454,-0.17336668244738185,0.09522421215527743
2020-11-13,-0.1578596740961075,-0.20318416431179218,40,-0.20060742530557843,0.04103588621929232,-0.2175256978806361,0.03629973335826011
2020-11-16,-0.3729043662548065,-0.49484125018119796,20,-0.2568163027366002,0.10854109568331438,-0.3189435632160568,0.15484968260422166
2020-11-17,-0.3284369885921478,-0.272204265234432,20,-0.28640034298102063,0.11351812448716742,-0.323409893242474,0.15242203314885927
2020-11-18,-0.4014248768488566,-0.40798230123334966,30,-0.36758874389860363,0.03678314612453377,-0.3916759388829932,0.11221064947843602
2020-11-19,-0.3836852371692657,-0.37393644045586777,40,-0.3711823675367567,0.038066379783598,-0.35137433564121645,0.07064492335038172
2020-11-20,-0.30186005532741544,-0.3050029359936406,40,-0.36232338978184586,0.053108707515827344,-0.36230722589428604,0.052465382775529285
2020-11-23,-0.10559789538383484,-0.01965756535530093,20,-0.263714395960172,0.1429141732360478,-0.23286564726826975,0.18783296210760347
2020-11-24,-0.1912124663591385,-0.24316646194396235,20,-0.19955680569012957,0.09839679799456338,-0.18927565443096794,0.150112156359786
2020-11-27,-0.3127835810184479,-0.2484171772003173,20,-0.20319798092047373,0.10411155796762493,-0.17041373483319355,0.13058506606580694
2020-11-30,-0.2762305557727814,-0.3186651444435119,20,-0.26007553438345593,0.06237485484507277,-0.2700829278625972,0.042155264542071115
2020-12-01,-0.4248008280992508,-0.4424736962124531,20,-0.33793832163015997,0.07741351423506257,-0.33651867261876073,0.09825245286508182
2020-12-02,-0.2914117256800334,-0.2363172173456504,30,-0.3308143698506885,0.0817478301272871,-0.33248535266720514,0.10377076689125536
2020-12-03,-0.33419663161039354,-0.33568170263982167,40,-0.3501363951298926,0.06810815081063583,-0.3381575387326417,0.103100537185596
2020-12-04,-0.31432655453681946,-0.3049446059416194,40,-0.3133116372757488,0.02141050178423113,-0.2923145086423638,0.05087204293897946
2020-12-07,-0.2610918805003166,-0.2572622716426849,20,-0.30320502221584317,0.037800033327914706,-0.299296193408042,0.03951367121124986
2020-12-08,-0.30490793138742445,-0.3163042273531188,20,-0.29344212214152016,0.02840917485937892,-0.292837034979141,0.03132783250540605
2020-12-09,-0.3551310211420059,-0.3850195579240791,30,-0.3070436110099157,0.047055933087595876,-0.3195286856399609,0.06393965043640129
2020-12-10,-0.309664636105299,-0.29201486994096454,40,-0.3232345295449098,0.027725370909980545,-0.3311128850727208,0.04823836910905405
2020-12-11,-0.27992130666971204,-0.22595592713909196,40,-0.31490565463900566,0.03787778364957477,-0.30099678500137855,0.07991129931517832
2020-12-14,-0.34481585323810576,-0.47026383638381947,20,-0.3114672653377056,0.032484806413021865,-0.3294115444879587,0.12637433315457225
2020-12-15,-0.2769479125738144,-0.21407420574645283,20,-0.3005616908272107,0.03835405371182796,-0.3034313230897881,0.14460328296693478
2020-12-16,-0.327109150091807,-0.31934176236837347,30,-0.31629097196790906,0.035203537832769596,-0.3345599348328819,0.12877102271628194
2020-12-17,-0.27238516360521314,-0.22661180898739303,40,-0.29214740875694484,0.03036358324394484,-0.2533425923674064,0.057499701776350005
2020-12-18,-0.2177808437591944,-0.2533508489465228,39,-0.27242505248540483,0.05466416408152096,-0.26643480676742975,0.04772948279317646
2020-12-21,-0.35946150202500193,-0.36547061861777785,19,-0.2832091697964698,0.07145783067081865,-0.2818110921838979,0.07367449583702458
2020-12-22,-0.2547644555568695,-0.22876754558863285,20,-0.27733560044702193,0.07348771780302682,-0.28252967105097787,0.07287307656779343
2020-12-24,-0.18219003081321716,-0.11234751119255738,30,-0.2654719961316962,0.08911948269188283,-0.2355285584663227,0.12669692320454792
2020-12-28,-0.2758630633354187,-0.2758630633354187,10,-0.23760584990183511,0.04913728285624924,-0.20565937337220297,0.08417140052021414
2020-12-29,-0.33942921459674835,-0.35386022987830723,20,-0.2658274362484614,0.07909851823832798,-0.24735693480209445,0.12325399727681985
2020-12-30,-0.18732955058415732,-0.12160865014506067,30,-0.26754060950544145,0.07639060398046231,-0.25044398111959554,0.11819389314879261
2020-12-31,-0.17825745940208435,-0.13453573915338413,40,-0.23500540819433,0.09054735897463395,-0.20333487305891737,0.13051892464987877
2021-01-04,-0.42928622364997865,-0.4292862236499787,10,-0.26495774454540677,0.14238490964010275,-0.22847687098280786,0.17402607418577656
2021-01-05,-0.291994708776474,-0.26082629744663444,20,-0.2998461306095123,0.12569842377116933,-0.2748827534166658,0.14787714493312468
2021-01-06,-0.2085584839185079,-0.15270556681501843,30,-0.3099464721149869,0.11145350208478183,-0.28093936263721053,0.13938298489175344
2021-01-07,-0.18407742232084273,-0.13422738254514954,40,-0.22821020500527486,0.05657895178633744,-0.1825864156022675,0.0683847216616632
2021-01-08,-0.06917631328105926,-0.041547546442709096,40,-0.1539374065068033,0.07441883355612677,-0.10949349860095903,0.05956383243627088
2021-01-11,-0.07699554562568664,-0.14138380050659177,20,-0.11008309374252954,0.06420012145573549,-0.10571957649815016,0.05568968181438094
2021-01-12,-0.2210134118795395,-0.2293461099374077,20,-0.12239509026209512,0.0854954099212112,-0.13742581896223618,0.09396182376953494
2021-01-13,-0.2690181374549866,-0.2962894474585242,30,-0.18900903165340424,0.09993187283572078,-0.2223397859675079,0.0776901299785085
2021-01-14,-0.2687482088804245,-0.283837369994747,40,-0.2529265860716502,0.027637949103014186,-0.2698243091302263,0.035603750023151665
2021-01-15,-0.363405741751194,-0.41330651825392684,40,-0.30039069602886836,0.0545727973068903,-0.33114444523573267,0.07142631336052739
2021-01-19,-0.22772558331489562,-0.22772558331489565,10,-0.2866265113155047,0.06958449268188201,-0.3082898238545232,0.09517621934093919
2021-01-20,-0.24443883299827576,-0.24823313478939418,20,-0.27852338602145515,0.07398374087877135,-0.29642174545273886,0.10174319388272991
2021-01-21,-0.3236168384552002,-0.3635570298320496,30,-0.26526041825612384,0.0512243790844076,-0.27983858264544653,0.07322379201032829
2021-01-22,-0.25794589295983317,-0.23064129745703205,40,-0.27533385480443634,0.04235616897060212,-0.28081048735949193,0.07219841344208427
2021-01-25,-0.22766897529363633,-0.32771052658557887,20,-0.2697439022362232,0.049049901921225665,-0.30730295129155355,0.06876772371711005
2021-01-26,-0.13631801307201385,-0.07772620516204022,20,-0.2073109604418278,0.06331802166864674,-0.21202600973488372,0.12602752454178617
2021-01-27,-0.10628658334414164,-0.062183322984237475,30,-0.15675785723659727,0.06321994693883741,-0.15587335157728555,0.14901814095176918
2021-01-28,-0.1307680770754814,-0.12456410404764755,40,-0.12445755783054563,0.015979320471485106,-0.08815787739797509,0.032472377503791026
2021-01-29,0.013437572121620178,0.028930894313339246,40,-0.07453902943266762,0.07716701173176702,-0.05260551090618195,0.07719442657091054
2021-02-01,-0.13492262363433838,-0.32532681941986086,20,-0.08408437619606653,0.0844820268875897,-0.1403200097180564,0.1776536471831906
2021-02-02,-0.40152022838592527,-0.39000043403475554,20,-0.1743350932995478,0.21026768920675418,-0.22879878638042572,0.2255307303666653
2021-02-03,-0.26935538053512575,-0.20005929523086893,30,-0.26859941085179645,0.13330041009855295,-0.30512884956182845,0.09656799439938063
2021-02-04,-0.20645978376269342,-0.11999717379721143,40,-0.29244513089458146,0.09955901110848635,-0.2366856343542786,0.13867788819026983
2021-02-05,-0.13248031213879585,-0.11297828091216663,40,-0.202765158812205,0.06851228924264978,-0.144344916646749,0.048377527841900754
2021-02-08,-0.02018200159072876,0.06151583552360533,20,-0.11970736583073932,0.09379346539481159,-0.05715320639525758,0.10283030850283646
2021-02-09,-0.12782509326934816,-0.18317483928353293,20,-0.09349580233295757,0.06353426477212033,-0.0782124282240314,0.1259955553551115
2021-02-10,-0.09229054848353067,-0.103269314142588,30,-0.08009921444786917,0.05484733599464576,-0.0749761059675052,0.12477484043677257
2021-02-11,-0.17460269033908843,-0.24305686410022317,40,-0.13157277736398906,0.04128384703812331,-0.17650033917544805,0.07013238549029387
2021-02-12,-0.28227170258760453,-0.2993562523207419,40,-0.1830549804700745,0.09527219234919837,-0.2152274768545177,0.10096225991366452
2021-02-16,-0.3718866527080536,-0.3718866527080536,10,-0.27625368187824884,0.09877956712773887,-0.3047665897096729,0.0645850789360911
2021-02-17,-0.24966865479946138,-0.2219222872673218,20,-0.30127567003170647,0.06328643485896901,-0.29772173076537245,0.07499554300787857
2021-02-18,-0.17540175120035809,-0.12568521154923365,30,-0.26565235290262434,0.09921284233360098,-0.23983138384153635,0.12407392639974109
2021-02-19,-0.13446944504976271,-0.07560960335412382,40,-0.18651328368319406,0.058397894630941305,-0.1410723673902264,0.07436009542844245
2021-02-22,-0.15767319202423097,-0.2452735912799835,20,-0.1558481294247839,0.02052709336024804,-0.14885613539444698,0.08717302325609137
2021-02-23,-0.17779770493507385,-0.1492208500447131,20,-0.15664678066968918,0.021682358413551612,-0.1567013482262735,0.08507899617126302
2021-02-24,-0.194588565826416,-0.18817339462074106,30,-0.17668648759524022,0.018482757064922254,-0.19422261198181254,0.0483112517713374
2021-02-25,-0.10472822189331055,-0.03312045548466311,40,-0.1590381642182668,0.047777197792179656,-0.12350490005003907,0.08066186240585124
2021-02-26,-0.10611570626497269,-0.13567348707917978,40,-0.1351441646615664,0.05148503569587929,-0.11898911239486132,0.07886145923478143
2021-03-01,-0.21528303027153015,-0.15891857147216798,20,-0.14204231947660442,0.06343210990129328,-0.10923750467867029,0.06693606927965998
2021-03-02,-0.13762315809726716,-0.1413193046104333,20,-0.15300729821125666,0.056186119130735616,-0.14530378772059369,0.012123966609597112
2021-03-03,-0.16422006885210674,-0.178863305364797,30,-0.17237541907363466,0.03946702724373165,-0.1597003938157994,0.018784207004652668
2021-03-04,-0.21795857399702073,-0.26684197497056034,40,-0.1732672669821315,0.040924731000330915,-0.1956748616485969,0.06442791717956423
2021-03-05,-0.20356964468955993,-0.1877222434470009,40,-0.19524942917956245,0.027818630868574595,-0.21114250792745273,0.04844009875764843
2021-03-08,-0.026283681392669678,-0.003781961202621471,20,-0.1492706333597501,0.10675253199464818,-0.15278205987339424,0.13496575503443464
2021-03-09,-0.04535654485225678,-0.058200569767840826,20,-0.09173662364482878,0.09731861064118379,-0.08323492480582106,0.09449098399932768
2021-03-10,-0.15661678910255433,-0.21654623762447486,30,-0.07608567178249358,0.07039097365962417,-0.09284292286497904,0.11053157377604278
2021-03-11,-0.19618295282125472,-0.2597361271285888,40,-0.1327187622586886,0.07820158630411618,-0.17816097817363485,0.1061094544680541
2021-03-15,-0.14316485524177552,-0.14316485524177552,10,-0.16532153238852818,0.027560099500776973,-0.2064824066649464,0.058933656576813535
2021-03-16,-0.24843461513519288,-0.27233333298366696,20,-0.19592747439940772,0.0526353449587098,-0.2250781051180104,0.07121802986466046
2021-03-17,-0.15205051898956298,-0.11787835960965001,30,-0.1812166631221771,0.05838174851507673,-0.17779218261169752,0.08284547996469009
2021-03-19,-0.20177354216575621,-0.22139304790642347,30,-0.20075289209683736,0.0482001534476273,-0.2038682468332468,0.07870466116744847
2021-03-22,-0.28613017201423646,-0.28240792036056517,20,-0.2133180777231852,0.06778123313079878,-0.20722644262554624,0.08317459719836576
2021-03-23,-0.1038160502910614,-0.0638348436995801,20,-0.19723992149035133,0.0912415751302247,-0.18921193732218963,0.11278415389179555
2021-03-24,-0.05303567449251811,-0.008398035551160431,30,-0.14766063226593865,0.12257659531957674,-0.11821359987043524,0.1448728445407654
2021-03-25,-0.12092243432998658,-0.14726977665766608,40,-0.09259138637118869,0.03530790067949331,-0.07316755196946889,0.0699046829777963
2021-03-26,-0.10136735439300537,-0.16200275797417593,40,-0.09177515440516999,0.03494511075618971,-0.10589019006100082,0.08475143260055304
2021-03-29,-0.14267292618751526,-0.10725302219390868,20,-0.12165423830350237,0.020662507546507308,-0.13884185227525025,0.028331181126967593
2021-03-30,-0.08105384111404419,-0.08046677816856168,20,-0.10836470723152158,0.03139984269678443,-0.11657418611221544,0.04155950039773487
2021-03-31,-0.21179743806521098,-0.2742775947166287,30,-0.1451747351222568,0.0654076931399636,-0.15399913169303303,0.10502169879475005
2021-04-05,-0.16237229704856873,-0.1623722970485687,10,-0.15174119207594128,0.06601694729867814,-0.17237222331125301,0.09729160830565738
2021-04-06,-0.12342959940433502,-0.11458868873634956,20,-0.16586644483937157,0.04428741953406779,-0.18374619350051566,0.08196199888026473
2021-04-07,0.010591375827789306,0.07942153529060474,30,-0.09173684020837147,0.09073274641941467,-0.06584648349810451,0.12805434888332165
2021-04-08,-0.0766124007029411,-0.10527153689273604,39,-0.06315020809316226,0.06801711860215304,-0.04681289677949362,0.10942143852858281
2021-04-09,-0.06855512123841506,-0.1128081043237785,39,-0.044858715371188934,0.048189878590565643,-0.04621936864196993,0.108873447258303
2021-04-12,-0.11107690930366516,-0.09915371060371399,20,-0.08541481041500709,0.02258622207498795,-0.10574445060674283,0.006839470191563806
2021-04-13,-0.10930382311344147,-0.11341270284451649,20,-0.09631195121850722,0.024054462508382106,-0.10845817259066966,0.008063568967450516
2021-04-14,-0.11105743358875143,-0.11413279359194017,29,-0.11047938866861934,0.0010181162048749364,-0.10889973568005688,0.008447981194501073
2021-04-15,-0.10537403210615501,-0.1027313762189349,39,-0.10857842960278263,0.0029103109648186596,-0.11009229088513052,0.006384898684660222
2021-04-16,-0.12600171871674368,-0.13435088491693986,39,-0.11414439480388335,0.010654687272925196,-0.11707168490927165,0.016013311469121636
2021-04-19,-0.21423910260200502,-0.2397908306121826,20,-0.1485382844749679,0.057825802983162845,-0.15895769724935246,0.07176660030623998
2021-04-20,-0.22409088015556336,-0.21665939132318363,20,-0.188110567158104,0.05401292596476345,-0.196933702284102,0.055418612785812636
2021-04-21,-0.1653920809427897,-0.13344249223739837,30,-0.2012406879001193,0.031434158901216876,-0.19663090472425485,0.05593163215347819
2021-04-22,-0.15535953640937805,-0.12984948860635936,40,-0.18161416583591036,0.03712635764519184,-0.1599837907223138,0.04911537637415743
2021-04-23,-0.16204962134361267,-0.1885889886468052,40,-0.1609337462319268,0.005108509606752498,-0.15062698983018766,0.032925103407397335
2021-04-26,-0.09227051138877869,0.0225185751914978,20,-0.1365598897139231,0.03850131274940551,-0.09863996735388891,0.10895928845234847
2021-04-27,0.08933576345443725,0.08713162114404074,20,-0.05499478975931802,0.12977196341954422,-0.02631293077042222,0.14420073039600295
2021-04-28,0.021874630451202394,-0.011634014943191667,30,0.006313294172287004,0.09179774591838481,0.03267206046411563,0.050159572020849835
2021-04-29,0.10628869831562042,0.15138564343956326,40,0.07249969740708671,0.044654490852740245,0.07562774988013744,0.08211642068033552
2021-04-30,-0.018987967073917388,-0.08807407906216316,40,0.0363917872309685,0.06388757002349177,0.01722584981140281,0.1223107048479038
2021-05-03,-0.17842431664466857,-0.044241689443588264,20,-0.03037452846765516,0.14269763683125333,0.006356624977937278,0.1274965950207126
2021-05-04,-0.0736415594816208,-0.10062443693342074,20,-0.09035128106673555,0.08102097560323858,-0.07764673514639073,0.0296023762471677
2021-05-05,-0.0790954202413559,-0.09538403894669378,30,-0.11038709878921506,0.05898502699354587,-0.08008338844123426,0.031150216420487275
2021-05-06,0.013518813997507095,0.07447880504079216,40,-0.046406055241823174,0.05196805378604813,-0.04050989027977411,0.09961759624388311
2021-05-07,-0.05070177540183067,-0.04917607026135086,40,-0.0387594605485598,0.04744800584801802,-0.02336043472241749,0.08782472157990881
2021-05-10,-0.31564104855060576,-0.3780243003368377,20,-0.11760800331830974,0.17448176488871808,-0.11757385518579881,0.23387701432810334
2021-05-11,-0.2747605323791504,-0.24187557586518388,20,-0.21370111877719555,0.1426337744232101,-0.2230253154877908,0.16523252961558965
2021-05-12,-0.25208025574684145,-0.2245301612896572,30,-0.2808272788921992,0.03221176268695855,-0.2814766791638929,0.08406127656248782
2021-05-13,-0.34216317534446716,-0.3948920441928562,40,-0.2896679878234863,0.04685517337153609,-0.2870992604492324,0.0937532880602006
2021-05-14,-0.35662924125790596,-0.42945443599330296,40,-0.31695755744973814,0.05664905094473784,-0.34962554715860544,0.1097054301573887
2021-05-17,-0.42335140854120257,-0.3908758145570755,20,-0.3740479417145252,0.04330635803897584,-0.4050740982477448,0.02120927100497433
2021-05-18,-0.22190593481063842,-0.18846093807599665,20,-0.33396219486991563,0.10261781504982136,-0.3362637295421251,0.12944622969350947
2021-05-19,-0.2363069772720337,-0.22627804689292297,30,-0.2938547735412915,0.11237829578356692,-0.268538266508665,0.1076215135402335
2021-05-20,-0.20362315475940704,-0.17326250413864988,40,-0.22061202228069302,0.016380284513266084,-0.19600049636918981,0.027300103439820134
2021-05-21,-0.17528363615274428,-0.19598842197313185,40,-0.20507125606139498,0.030537432576689526,-0.1985096576682349,0.026597545290030656
2021-05-24,-0.3028684049844742,-0.33106904149055477,20,-0.22725839863220845,0.06699579743652997,-0.23343998920077882,0.08530938238907113
2021-05-25,-0.4285726428031921,-0.44644011986606746,20,-0.3022415613134702,0.12664566681191097,-0.32449919444325137,0.12535503744178889
2021-05-26,-0.3985322614510854,-0.3931600496386045,30,-0.37665776974625054,0.06564494566914429,-0.39022307033174225,0.05774158654703619
2021-05-27,-0.28979558795690535,-0.2044862764644163,40,-0.37230016407039423,0.07301273818790052,-0.3480288153230295,0.1271339325960744
2021-05-28,-0.28681945204734804,-0.2530551908153881,40,-0.3250491004851129,0.06365567967904609,-0.2835671723061363,0.09796776986241482
2021-06-01,-0.07960803508758545,-0.07960803508758543,10,-0.2187410250306129,0.12050189215984512,-0.17904983412246325,0.08947758605806139
2021-06-02,-0.18103907704353334,-0.20406631539988793,20,-0.1824888547261556,0.10361331584847028,-0.1789098471009538,0.08941820217647307
2021-06-03,-0.27438950339953105,-0.33087837020098587,30,-0.17834553851021662,0.09741866587986182,-0.20485090689615307,0.1256370049581816
2021-06-04,-0.3110992550849915,-0.37056113190388235,40,-0.25550927850935196,0.06705415458397587,-0.30183527250158537,0.08696411399915129
2021-06-07,-0.21777219772338868,-0.09569841027259825,20,-0.26775365206930374,0.0470160696049938,-0.26571263745915547,0.14856752161382358
2021-06-08,-0.18246859610080718,-0.22064322663880923,20,-0.23711334963639574,0.066460678040988,-0.22896758960509658,0.1376203117266309
2021-06-09,-0.14874842762947083,-0.1518972258867296,30,-0.18299640715122223,0.03451491196386215,-0.15607962093271235,0.06257732101518113
2021-06-10,-0.19501430690288543,-0.23179614405771753,40,-0.1754104435443878,0.023926889358371436,-0.20144553219441877,0.04327092424722035
2021-06-11,-0.28420675098896026,-0.30801701976841656,40,-0.20932316184043884,0.06885344464192708,-0.2305701299042879,0.07806711755562264
2021-06-14,-0.3320698767900467,-0.30866040587425225,20,-0.27043031156063074,0.06955860853816336,-0.28282452323346213,0.04419304354078774
2021-06-15,-0.10316385328769684,-0.060054291338511645,20,-0.23981349368890123,0.12073757852962137,-0.2255772389937268,0.14334743854277138
2021-06-16,-0.13438363671302794,-0.12753415331626525,30,-0.18987245559692378,0.12413198082992905,-0.16541628350967638,0.12855948773673748
2021-06-17,-0.14603242725133897,-0.15100762148195945,40,-0.12785997241735456,0.022166355255227237,-0.11286535537891211,0.04721765867491661
2021-06-18,-0.17346140146255493,-0.2517588350811524,40,-0.15129248847564059,0.02006287884420638,-0.17676686995979232,0.06599694728927939
2021-06-21,-0.3601481929421425,-0.334575115442276,20,-0.22654734055201212,0.1165117074636575,-0.24578052400179592,0.0919296544224924
2021-06-22,-0.33804216235876083,-0.342699724850071,20,-0.29055058558781943,0.10200282803127775,-0.30967789179116645,0.05032360447285813
2021-06-23,-0.3541267842054367,-0.36420952897591086,30,-0.3507723798354467,0.011428393086801285,-0.3471614564227526,0.015312736621538306
2021-06-24,-0.3335600681602955,-0.32364857879057923,40,-0.34190967157483093,0.01081506693796633,-0.34351927753885364,0.020292890871965223
2021-06-25,-0.23007663935422898,-0.13957895125310224,40,-0.3059211639066537,0.06648339176559737,-0.2758123530065308,0.11971195631584813
2021-06-28,-0.08070342540740967,-0.18696987152099612,20,-0.21478004430731135,0.12712045394462343,-0.21673246718822584,0.0955759698935074
2021-06-29,-0.22700558602809906,-0.2200113112161245,20,-0.1792618835965792,0.08536793954759969,-0.18218671133007427,0.04042895123997557
2021-06-30,-0.2674649218718211,-0.28334839384219823,30,-0.1917246444357766,0.09825234231374429,-0.2301098588597729,0.048976426876487185
2021-07-01,-0.28993497639894483,-0.31584856756330254,40,-0.2614684947662883,0.03189035742407939,-0.2730694242072084,0.04873846364634874
2021-07-02,-0.2506803676486015,-0.22540934895613374,40,-0.2693600886397891,0.01969580716407505,-0.27486877012054484,0.045812018940605895
2021-07-06,-0.14461793303489684,-0.14461793303489687,10,-0.2284110923608144,0.0751744719928218,-0.2286252831847777,0.0856606048599491
2021-07-07,-0.10372430086135864,-0.09444048205048486,20,-0.16634086718161897,0.075848110011728,-0.15482258801383847,0.06607807701550367
2021-07-08,-0.22178983787695566,-0.2737766253256988,30,-0.15671069059107037,0.05995451481481226,-0.17094501347036015,0.09252134588514449
2021-07-09,-0.21828293278813363,-0.2447823812041772,40,-0.18126569050881594,0.06717570191050884,-0.20433316286012027,0.09626768678892683
2021-07-12,-0.07260263562202454,0.00849311351776122,20,-0.17089180209570456,0.08513897333415248,-0.17002196433737157,0.15527682156156694
2021-07-13,0.032135626673698424,0.025229269762383766,20,-0.0862499805788199,0.125765858837015,-0.07035333264134405,0.15129158756640276
2021-07-15,-0.16461089452107747,-0.32898217239580907,30,-0.06835930115646784,0.09844187531788189,-0.09841992970522134,0.19984803113202346
2021-07-16,-0.22688944935798644,-0.25289551787285963,30,-0.11978823906845515,0.13520466092066982,-0.18554947350209497,0.18646193635227123
2021-07-19,-0.2132698267698288,-0.2666644918918609,20,-0.2015900568829642,0.03274091273316922,-0.28284739405350984,0.04054268726791298
2021-07-20,-0.339891842007637,-0.34843494519835483,20,-0.260017039378484,0.06950799667049506,-0.2893316516543584,0.05164586761973154
2021-07-21,-0.28063878615697224,-0.2565160192427099,30,-0.277933484978146,0.06335434220771337,-0.29053848544430855,0.05039591167264035
2021-07-22,-0.2688989549875259,-0.2464859553109635,40,-0.29647652771737837,0.03805421192408587,-0.2838123065840094,0.05618909691149118
2021-07-23,-0.22553563863039017,-0.1909423435966832,40,-0.25835779325829605,0.02902458069956202,-0.2313147727167855,0.03532138616209741
2021-07-26,-0.15901651084423066,-0.17714181542396543,20,-0.21781703482071554,0.05534636859184261,-0.204856704777204,0.03670639616556484
2021-07-27,-0.2759776830673218,-0.29567250795819583,20,-0.22017661084731419,0.05866445547377639,-0.22125222232628147,0.06481819057651404
2021-07-28,-0.27844013075033824,-0.2896001691315722,30,-0.23781144155396353,0.06824951824966664,-0.2541381641712445,0.06674988101124829
2021-07-29,-0.26781270280480385,-0.26602783257744744,40,-0.2740768388741546,0.005562864610019619,-0.2837668365557385,0.015659582411823917
2021-07-30,-0.17439126148819922,-0.0734810405557679,40,-0.24021469834778042,0.05725189242452877,-0.2097030140882625,0.11855898665841826
2021-08-02,-0.0746391922235489,-0.23009895563125607,20,-0.17228105217218395,0.09660404254010038,-0.18986927625482378,0.1023835294688941
2021-08-03,-0.17819103896617888,-0.14287802973580954,20,-0.14240716422597563,0.05871952911265306,-0.14881934197427782,0.0784778135780073
2021-08-04,-0.20111639102300008,-0.1942341138953244,30,-0.15131554073757592,0.06738575337425268,-0.18907036642079666,0.04383914568625038
2021-08-05,-0.2900237515568733,-0.3534531940153908,40,-0.22311039384868406,0.05907149076813898,-0.2301884458821749,0.10979531157708271
2021-08-06,-0.33985708057880404,-0.433707444291385,40,-0.2769990743862258,0.07028140860963655,-0.32713158406736675,0.12188719930918562
